2016-03-27-12-20-44PM,1459052444066,1459052444629,2016-03-27-12-20-44PM,gps,1.3560545,103.76125822,58.0,67.69999694824219,84.4,2.75
2016-03-27-12-21-01PM,1459052461056,1459052461638,2016-03-27-12-21-01PM,gps,1.35606426,103.76167306,26.0,89.80000305175781,344.9,2.0155644
2016-03-27-12-21-07PM,1459052467268,1459052467253,2016-03-27-12-21-07PM,network,1.3560184,103.7615864,25.591,-1.0,-1.0,-1.0
2016-03-27-12-21-15PM,1459052475098,1459052475603,2016-03-27-12-21-15PM,gps,1.35613762,103.76134534,52.0,-18.899999618530273,344.9,1.118034
2016-03-27-12-21-27PM,1459052487252,1459052487206,2016-03-27-12-21-27PM,network,1.3560809,103.7615255,23.0,-1.0,-1.0,-1.0
2016-03-27-12-21-47PM,1459052507632,1459052507598,2016-03-27-12-21-47PM,network,1.3561479,103.7615143,62.782,-1.0,-1.0,-1.0
2016-03-27-12-21-55PM,1459052515949,1459052516604,2016-03-27-12-21-56PM,gps,1.35613613,103.76079475,48.0,-23.0,45.3,2.25
2016-03-27-12-22-09PM,1459052529696,1459052529671,2016-03-27-12-22-09PM,network,1.356179,103.761087,34.403,-1.0,-1.0,-1.0
2016-03-27-12-22-25PM,1459052545857,1459052546617,2016-03-27-12-22-26PM,gps,1.35671599,103.76135687,39.0,105.5,65.7,5.942432
2016-03-27-12-22-41PM,1459052561049,1459052561616,2016-03-27-12-22-41PM,gps,1.35681004,103.761324,21.0,41.099998474121094,97.7,2.3584952
2016-03-27-12-22-47PM,1459052567321,1459052567313,2016-03-27-12-22-47PM,network,1.356463,103.7611748,49.233,-1.0,-1.0,-1.0
2016-03-27-12-22-54PM,1459052574351,1459052574610,2016-03-27-12-22-54PM,gps,1.35664579,103.76123932,22.0,34.900001525878906,135.1,2.1213202
2016-03-27-12-23-07PM,1459052587584,1459052587566,2016-03-27-12-23-07PM,network,1.3565447,103.7618458,39.0,-1.0,-1.0,-1.0
2016-03-27-12-23-23PM,1459052603046,1459052603624,2016-03-27-12-23-23PM,gps,1.35660608,103.76250232,40.0,68.5999984741211,135.1,1.5811388
2016-03-27-12-23-36PM,1459052616917,1459052617627,2016-03-27-12-23-37PM,gps,1.35685959,103.76240051,28.0,62.79999923706055,234.2,0.70710677
2016-03-27-12-23-49PM,1459052629883,1459052630619,2016-03-27-12-23-50PM,gps,1.356356,103.76173437,51.0,-12.600000381469727,180.2,1.118034
2016-03-27-12-24-03PM,1459052643106,1459052643622,2016-03-27-12-24-03PM,gps,1.3562985,103.76203581,20.0,-29.399999618530273,164.2,1.6007811
2016-03-27-12-24-17PM,1459052657055,1459052657614,2016-03-27-12-24-17PM,gps,1.35621986,103.76185449,32.0,-48.0,226.0,1.118034
2016-03-27-12-24-27PM,1459052667394,1459052667371,2016-03-27-12-24-27PM,network,1.3560899,103.7619678,45.0,-1.0,-1.0,-1.0
2016-03-27-12-24-42PM,1459052682857,1459052683613,2016-03-27-12-24-43PM,gps,1.3560367,103.7617072,20.0,-13.300000190734863,102.9,1.118034
2016-03-27-12-24-56PM,1459052696054,1459052696625,2016-03-27-12-24-56PM,gps,1.35581231,103.76196996,28.0,7.0,227.0,0.75
2016-03-27-12-25-07PM,1459052707712,1459052707673,2016-03-27-12-25-07PM,network,1.3557294,103.7619249,55.5,-1.0,-1.0,-1.0
2016-03-27-12-25-25PM,1459052725051,1459052725622,2016-03-27-12-25-25PM,gps,1.35577487,103.76215586,71.0,72.0999984741211,76.3,0.25
2016-03-27-12-25-30PM,1459052730114,1459052730102,2016-03-27-12-25-30PM,network,1.3556608,103.7617863,39.0,-1.0,-1.0,-1.0
2016-03-27-12-25-39PM,1459052739060,1459052739619,2016-03-27-12-25-39PM,gps,1.35566066,103.76244697,74.0,66.9000015258789,0.1,1.75
2016-03-27-12-25-47PM,1459052747496,1459052747481,2016-03-27-12-25-47PM,network,1.3557348,103.7618184,31.5,-1.0,-1.0,-1.0
2016-03-27-12-25-54PM,1459052754097,1459052754621,2016-03-27-12-25-54PM,gps,1.35601838,103.76211463,49.0,93.9000015258789,108.1,0.75
2016-03-27-12-26-07PM,1459052767364,1459052767350,2016-03-27-12-26-07PM,network,1.3557395,103.7618233,43.5,-1.0,-1.0,-1.0
2016-03-27-12-26-25PM,1459052785085,1459052785622,2016-03-27-12-26-25PM,gps,1.35601238,103.76192021,31.0,89.0,78.5,0.25
2016-03-27-12-26-41PM,1459052801933,1459052802612,2016-03-27-12-26-42PM,gps,1.35586715,103.76195918,47.0,91.19999694824219,-1.0,0.0
2016-03-27-12-26-47PM,1459052807600,1459052807561,2016-03-27-12-26-47PM,network,1.3557467,103.7618302,48.706,-1.0,-1.0,-1.0
2016-03-27-12-26-57PM,1459052817089,1459052817622,2016-03-27-12-26-57PM,gps,1.35567844,103.76230476,74.0,95.5,353.0,0.5
2016-03-27-12-27-10PM,1459052830010,1459052829982,2016-03-27-12-27-09PM,network,1.3556057,103.7617433,52.5,-1.0,-1.0,-1.0
2016-03-27-12-27-27PM,1459052847934,1459052847913,2016-03-27-12-27-27PM,network,1.3553375,103.7615911,49.5,-1.0,-1.0,-1.0
2016-03-27-12-27-36PM,1459052856941,1459052857609,2016-03-27-12-27-37PM,gps,1.35448128,103.76076094,43.0,97.5,235.3,11.5
2016-03-27-12-27-48PM,1459052868006,1459052867949,2016-03-27-12-27-47PM,network,1.3546428,103.7609628,30.0,-1.0,-1.0,-1.0
2016-03-27-12-28-08PM,1459052888012,1459052887989,2016-03-27-12-28-07PM,network,1.3532596,103.7600005,92.829,-1.0,-1.0,-1.0
2016-03-27-12-28-16PM,1459052896254,1459052897000,2016-03-27-12-28-17PM,gps,1.35317727,103.75994089,149.0,97.4000015258789,-1.0,0.0
2016-03-27-12-28-27PM,1459052907625,1459052907598,2016-03-27-12-28-27PM,network,1.3525599,103.7600097,61.5,-1.0,-1.0,-1.0
2016-03-27-12-28-38PM,1459052918310,1459052919000,2016-03-27-12-28-39PM,gps,1.35312477,103.7599752,63.0,97.4000015258789,-1.0,0.0
2016-03-27-12-28-50PM,1459052930376,1459052930366,2016-03-27-12-28-50PM,network,1.3520698,103.759921,85.5,-1.0,-1.0,-1.0
2016-03-27-12-28-57PM,1459052937270,1459052938000,2016-03-27-12-28-58PM,gps,1.35303236,103.76019809,76.0,97.0999984741211,-1.0,0.0
2016-03-27-12-29-07PM,1459052947963,1459052947931,2016-03-27-12-29-07PM,network,1.351972,103.7599032,52.5,-1.0,-1.0,-1.0
2016-03-27-12-29-16PM,1459052956242,1459052957000,2016-03-27-12-29-17PM,gps,1.35293916,103.76010047,82.0,97.19999694824219,-1.0,0.0
2016-03-27-12-29-27PM,1459052967985,1459052967976,2016-03-27-12-29-27PM,network,1.3518391,103.7597976,40.5,-1.0,-1.0,-1.0
2016-03-27-12-29-40PM,1459052980252,1459052981000,2016-03-27-12-29-41PM,gps,1.35051447,103.76011228,68.0,97.4000015258789,197.9,2.5
2016-03-27-12-29-48PM,1459052988094,1459052988060,2016-03-27-12-29-48PM,network,1.3497423,103.7604302,67.007,-1.0,-1.0,-1.0
2016-03-27-12-30-08PM,1459053008004,1459053007966,2016-03-27-12-30-07PM,network,1.3494949,103.7589683,37.073,-1.0,-1.0,-1.0
2016-03-27-12-30-21PM,1459053021238,1459053022000,2016-03-27-12-30-22PM,gps,1.34900427,103.75795047,82.0,93.69999694824219,246.5,3.75
2016-03-27-12-30-30PM,1459053030410,1459053030397,2016-03-27-12-30-30PM,network,1.3491497,103.7579829,40.5,-1.0,-1.0,-1.0
2016-03-27-12-30-46PM,1459053046245,1459053047000,2016-03-27-12-30-47PM,gps,1.34843659,103.75691777,115.0,84.5999984741211,-1.0,-1.0
2016-03-27-12-30-59PM,1459053059247,1459053060000,2016-03-27-12-31-00PM,gps,1.34917063,103.75779042,33.0,74.80000305175781,250.1,0.75
2016-03-27-12-31-07PM,1459053067780,1459053067774,2016-03-27-12-31-07PM,network,1.3488343,103.7575632,40.5,-1.0,-1.0,-1.0
2016-03-27-12-31-27PM,1459053087247,1459053088000,2016-03-27-12-31-28PM,gps,1.34892635,103.75758796,48.0,42.599998474121094,163.6,0.25
2016-03-27-12-31-48PM,1459053108076,1459053108010,2016-03-27-12-31-48PM,network,1.3488178,103.7574922,27.648,-1.0,-1.0,-1.0
2016-03-27-12-32-06PM,1459053126242,1459053127000,2016-03-27-12-32-07PM,gps,1.3488157,103.75734321,46.0,57.0,160.8,1.0
2016-03-27-12-32-22PM,1459053142281,1459053143000,2016-03-27-12-32-23PM,gps,1.34867479,103.75738606,60.0,54.599998474121094,-1.0,0.0
2016-03-27-12-32-27PM,1459053147936,1459053147901,2016-03-27-12-32-27PM,network,1.3485095,103.7572847,57.54,-1.0,-1.0,-1.0
2016-03-27-12-32-40PM,1459053160247,1459053161000,2016-03-27-12-32-41PM,gps,1.34865251,103.75735121,76.0,55.0,-1.0,0.0
2016-03-27-12-32-47PM,1459053167842,1459053167816,2016-03-27-12-32-47PM,network,1.3487028,103.7572738,119.214,-1.0,-1.0,-1.0
2016-03-27-12-33-06PM,1459053186254,1459053187000,2016-03-27-12-33-07PM,gps,1.34865273,103.75706325,52.0,49.70000076293945,-1.0,0.0
2016-03-27-12-33-21PM,1459053201241,1459053202000,2016-03-27-12-33-22PM,gps,1.34865354,103.75703731,40.0,49.20000076293945,-1.0,0.0
2016-03-27-12-33-27PM,1459053207920,1459053207906,2016-03-27-12-33-27PM,network,1.3484807,103.7572494,56.901,-1.0,-1.0,-1.0
2016-03-27-12-33-35PM,1459053215240,1459053216000,2016-03-27-12-33-36PM,gps,1.34864509,103.75708349,44.0,48.20000076293945,-1.0,0.0
2016-03-27-12-33-49PM,1459053229276,1459053230000,2016-03-27-12-33-50PM,gps,1.34863227,103.7571009,56.0,48.29999923706055,-1.0,0.0
2016-03-27-12-34-04PM,1459053244236,1459053245000,2016-03-27-12-34-05PM,gps,1.34860292,103.75710112,52.0,45.599998474121094,-1.0,0.0
2016-03-27-12-34-19PM,1459053259246,1459053260000,2016-03-27-12-34-20PM,gps,1.34858917,103.75708437,43.0,44.400001525878906,-1.0,0.0
2016-03-27-12-34-27PM,1459053267920,1459053267914,2016-03-27-12-34-27PM,network,1.3484809,103.7572889,46.802,-1.0,-1.0,-1.0
2016-03-27-12-34-33PM,1459053273242,1459053274000,2016-03-27-12-34-34PM,gps,1.34859029,103.75706141,39.0,43.0,-1.0,0.0
2016-03-27-12-34-47PM,1459053287244,1459053288000,2016-03-27-12-34-48PM,gps,1.34859165,103.75702658,36.0,44.599998474121094,-1.0,0.0
2016-03-27-12-35-01PM,1459053301237,1459053302000,2016-03-27-12-35-02PM,gps,1.34859231,103.75701792,43.0,44.79999923706055,-1.0,0.0
2016-03-27-12-35-08PM,1459053308016,1459053308000,2016-03-27-12-35-08PM,network,1.3484998,103.757247,54.15,-1.0,-1.0,-1.0
2016-03-27-12-35-16PM,1459053316263,1459053317000,2016-03-27-12-35-17PM,gps,1.34858687,103.75701129,84.0,44.900001525878906,-1.0,0.0
2016-03-27-12-35-30PM,1459053330486,1459053330458,2016-03-27-12-35-30PM,network,1.348533,103.7572904,41.772,-1.0,-1.0,-1.0
2016-03-27-12-35-46PM,1459053346235,1459053347000,2016-03-27-12-35-47PM,gps,1.34858087,103.75705159,78.0,43.79999923706055,-1.0,0.0
2016-03-27-12-36-01PM,1459053361285,1459053362000,2016-03-27-12-36-02PM,gps,1.34858211,103.75705364,40.0,43.900001525878906,-1.0,0.0
2016-03-27-12-36-08PM,1459053368107,1459053368084,2016-03-27-12-36-08PM,network,1.3484933,103.7572931,30.0,-1.0,-1.0,-1.0
2016-03-27-12-36-15PM,1459053375242,1459053376000,2016-03-27-12-36-16PM,gps,1.34858279,103.75707055,39.0,43.29999923706055,-1.0,0.0
2016-03-27-12-36-27PM,1459053387970,1459053387956,2016-03-27-12-36-27PM,network,1.3485278,103.7572876,42.318,-1.0,-1.0,-1.0
2016-03-27-12-36-43PM,1459053403250,1459053404000,2016-03-27-12-36-44PM,gps,1.34857551,103.75713585,44.0,36.70000076293945,-1.0,0.0
2016-03-27-12-36-57PM,1459053417250,1459053418000,2016-03-27-12-36-58PM,gps,1.34857361,103.75715666,41.0,33.79999923706055,-1.0,0.0
2016-03-27-12-37-10PM,1459053430412,1459053430393,2016-03-27-12-37-10PM,network,1.3484559,103.7572874,30.0,-1.0,-1.0,-1.0
2016-03-27-12-37-25PM,1459053445255,1459053446000,2016-03-27-12-37-26PM,gps,1.34857424,103.75716908,53.0,32.5,-1.0,0.0
2016-03-27-12-37-40PM,1459053460243,1459053461000,2016-03-27-12-37-41PM,gps,1.34857613,103.75720004,23.0,30.799999237060547,-1.0,0.0
2016-03-27-12-37-48PM,1459053468138,1459053468107,2016-03-27-12-37-48PM,network,1.3484709,103.7572832,30.0,-1.0,-1.0,-1.0
2016-03-27-12-37-54PM,1459053474261,1459053475000,2016-03-27-12-37-55PM,gps,1.34857992,103.75719816,34.0,32.900001525878906,-1.0,0.0
2016-03-27-12-38-08PM,1459053488251,1459053489000,2016-03-27-12-38-09PM,gps,1.3485804,103.75719425,34.0,33.20000076293945,-1.0,0.0
2016-03-27-12-38-22PM,1459053502244,1459053503000,2016-03-27-12-38-23PM,gps,1.34857956,103.75719365,44.0,32.900001525878906,-1.0,0.0
2016-03-27-12-38-28PM,1459053508279,1459053508261,2016-03-27-12-38-28PM,network,1.3488876,103.7574837,51.912,-1.0,-1.0,-1.0
2016-03-27-12-38-36PM,1459053516248,1459053517000,2016-03-27-12-38-37PM,gps,1.34857904,103.75719349,47.0,32.79999923706055,-1.0,0.0
2016-03-27-12-38-50PM,1459053530665,1459053530636,2016-03-27-12-38-50PM,network,1.3485805,103.7573168,37.226,-1.0,-1.0,-1.0
2016-03-27-12-39-05PM,1459053545236,1459053546000,2016-03-27-12-39-06PM,gps,1.34857589,103.75718459,51.0,34.20000076293945,-1.0,0.0
2016-03-27-12-39-20PM,1459053560256,1459053561000,2016-03-27-12-39-21PM,gps,1.34857085,103.75717828,41.0,30.899999618530273,-1.0,0.0
2016-03-27-12-39-28PM,1459053568286,1459053568276,2016-03-27-12-39-28PM,network,1.3485556,103.7572863,38.302,-1.0,-1.0,-1.0
2016-03-27-12-39-34PM,1459053574256,1459053575000,2016-03-27-12-39-35PM,gps,1.3485723,103.75717758,51.0,33.5,-1.0,0.0
2016-03-27-12-39-48PM,1459053588295,1459053588275,2016-03-27-12-39-48PM,network,1.3484819,103.7572826,46.883,-1.0,-1.0,-1.0
2016-03-27-12-40-03PM,1459053603263,1459053604000,2016-03-27-12-40-04PM,gps,1.34857544,103.75716373,59.0,33.599998474121094,-1.0,0.0
2016-03-27-12-40-08PM,1459053608462,1459053608448,2016-03-27-12-40-08PM,network,1.3488397,103.7573261,48.344,-1.0,-1.0,-1.0
2016-03-27-12-40-17PM,1459053617247,1459053618000,2016-03-27-12-40-18PM,gps,1.34857591,103.75716007,53.0,33.400001525878906,-1.0,0.0
2016-03-27-12-40-30PM,1459053630655,1459053630648,2016-03-27-12-40-30PM,network,1.3488162,103.757407,56.067,-1.0,-1.0,-1.0
2016-03-27-12-40-45PM,1459053645240,1459053646000,2016-03-27-12-40-46PM,gps,1.34857845,103.75715889,35.0,32.79999923706055,-1.0,0.0
2016-03-27-12-41-00PM,1459053660239,1459053661000,2016-03-27-12-41-01PM,gps,1.34857929,103.75718384,48.0,31.700000762939453,-1.0,0.0
2016-03-27-12-41-08PM,1459053668293,1459053668254,2016-03-27-12-41-08PM,network,1.3486957,103.7573917,57.485,-1.0,-1.0,-1.0
2016-03-27-12-41-15PM,1459053675260,1459053676000,2016-03-27-12-41-16PM,gps,1.34857671,103.75720348,46.0,26.600000381469727,-1.0,0.0
2016-03-27-12-41-28PM,1459053688398,1459053688380,2016-03-27-12-41-28PM,network,1.3485074,103.7572482,55.124,-1.0,-1.0,-1.0
2016-03-27-12-41-43PM,1459053703250,1459053704000,2016-03-27-12-41-44PM,gps,1.34857106,103.75720283,58.0,25.200000762939453,-1.0,0.0
2016-03-27-12-41-48PM,1459053708394,1459053708336,2016-03-27-12-41-48PM,network,1.3485209,103.757292,72.011,-1.0,-1.0,-1.0
2016-03-27-12-41-57PM,1459053717256,1459053718000,2016-03-27-12-41-58PM,gps,1.3485653,103.75721243,45.0,25.899999618530273,-1.0,0.0
2016-03-27-12-42-10PM,1459053730778,1459053730765,2016-03-27-12-42-10PM,network,1.3485321,103.7573047,70.455,-1.0,-1.0,-1.0
2016-03-27-12-42-26PM,1459053746264,1459053747000,2016-03-27-12-42-27PM,gps,1.34855878,103.75722475,57.0,26.100000381469727,-1.0,0.0
2016-03-27-12-42-40PM,1459053760258,1459053761000,2016-03-27-12-42-41PM,gps,1.34855783,103.75722956,43.0,26.100000381469727,-1.0,0.0
2016-03-27-12-42-48PM,1459053768377,1459053768361,2016-03-27-12-42-48PM,network,1.3485023,103.7572776,30.0,-1.0,-1.0,-1.0
2016-03-27-12-42-54PM,1459053774245,1459053775000,2016-03-27-12-42-55PM,gps,1.34855712,103.75722967,39.0,26.100000381469727,-1.0,0.0
2016-03-27-12-43-08PM,1459053788360,1459053788349,2016-03-27-12-43-08PM,network,1.3488524,103.7573973,54.759,-1.0,-1.0,-1.0
